"","series","year","cong_session","start_date","end_date","middle_date","president","pres_lastname","pres_party","tot_series","tot_series_rep","per_rep_approval","per_rep_approval_w","avg_rep_approval","avg_rep_approval_w","tot_series_dem","per_dem_approval","per_dem_approval_w","avg_dem_approval","avg_dem_approval_w","tot_series_ind","per_ind_approval","per_ind_approval_w","avg_ind_approval","avg_ind_approval_w","avg_inparty_approval","avg_inparty_approval_w","avg_outparty_approval","avg_outparty_approval_w","per_inparty_approval","per_inparty_approval_w","per_outparty_approval_w","avg_approval_diff","avg_approval_diff_w","per_approval_diff","per_approval_diff_w","crisno_during","during_crisis","num_crisis","crisname_during","crisis_closest_pre","crisis_closest_post_start","crisis_closest_post_end","session_startyr","session_endyr","rep_pres","majority_senate","majority_house","divided_leg","divided_gov","pres_support_house","pres_support_senate","nominate_president","nominate_house_median","nominate_senate_median","bicameral_distance","pres_house_distance","pres_senate_distance","nominate_house_dem","nominate_house_rep","polarization_house","nominate_senate_dem","nominate_senate_rep","polarization_senate","polarization_house_lag","polarization_senate_lag","polarization_avg","polarization_avg_lag","election_no","pres_election_date","election_year","perchange_dispinc","unemployment_rate","mid_closest_pre","during_mid","eisenhower","kennedy","johnson","nixon","ford","carter","reagan","bush1","clinton","bush2","obama"
"250","1969-0788",1969,91,3547,3552,1969-09-19,"Richard Nixon","Nixon","R",1560,432,0.8125,0.746979237223665,0.726851851851852,0.668012860886477,615,0.450406504065041,0.424263385253224,0.133333333333333,0.105691055650634,513,0.569200779727095,0.53018676671136,0.35672514619883,0.310024465385236,0.726851851851852,0.668012860886477,0.133333333333333,0.105691055650634,0.8125,0.746979237223665,0.424263385253224,0.593518518518519,0.562321805235843,0.388236614746776,0.322715851970441,NA,0,0,NA,0,0,0,1969,1971,1,"D","D",0,1,53.4,59.9,0.552,-0.068,-0.092,0.024,0.62,0.644,-0.321000009775162,0.193000003695488,0.51400001347065,-0.320500001311302,0.254999995231628,0.575499996542931,0.508999988436699,0.559000015258789,0.54475000500679,0.534000001847744,NA,NA,0,8.4,3.5,0,1,0,0,0,1,0,0,0,0,0,0,0
"251","1969-0789",1969,91,3562,3567,1969-10-04,"Richard Nixon","Nixon","R",1585,428,0.785046728971963,0.740873389851267,0.696261682242991,0.648812199098485,636,0.415094339622642,0.397532572864362,0.0644654088050314,0.0641657396120095,521,0.560460652591171,0.542901020990452,0.339731285988484,0.342126679855208,0.696261682242991,0.648812199098485,0.0644654088050314,0.0641657396120095,0.785046728971963,0.740873389851267,0.397532572864362,0.631796273437959,0.584646459486475,0.387514156107601,0.343340816986905,NA,0,0,NA,0,0,0,1969,1971,1,"D","D",0,1,53.4,59.9,0.552,-0.068,-0.092,0.024,0.62,0.644,-0.321000009775162,0.193000003695488,0.51400001347065,-0.320500001311302,0.254999995231628,0.575499996542931,0.508999988436699,0.559000015258789,0.54475000500679,0.534000001847744,NA,NA,0,3.1,3.7,0,1,0,0,0,1,0,0,0,0,0,0,0
"252","1969-0791",1969,91,3577,3582,1969-10-19,"Richard Nixon","Nixon","R",1543,418,0.813397129186603,0.789247399525779,0.710526315789474,0.682592345553152,666,0.432432432432432,0.424890674315057,0.039039039039039,0.0302990027018138,459,0.540305010893246,0.521424709387075,0.250544662309368,0.240264327567647,0.710526315789474,0.682592345553152,0.039039039039039,0.0302990027018138,0.813397129186603,0.789247399525779,0.424890674315057,0.671487276750435,0.652293342851338,0.388506454871546,0.364356725210722,NA,0,0,NA,0,0,0,1969,1971,1,"D","D",0,1,53.4,59.9,0.552,-0.068,-0.092,0.024,0.62,0.644,-0.321000009775162,0.193000003695488,0.51400001347065,-0.320500001311302,0.254999995231628,0.575499996542931,0.508999988436699,0.559000015258789,0.54475000500679,0.534000001847744,NA,NA,0,3.1,3.7,0,1,0,0,0,1,0,0,0,0,0,0,0
"253","1969-0793",1969,91,3603,3608,1969-11-14,"Richard Nixon","Nixon","R",1537,428,0.873831775700935,0.831890723554887,0.824766355140187,0.774406748815118,606,0.537953795379538,0.517065826225595,0.245874587458746,0.238999315909427,503,0.662027833001988,0.634943585509571,0.473161033797217,0.44482966327288,0.824766355140187,0.774406748815118,0.245874587458746,0.238999315909427,0.873831775700935,0.831890723554887,0.517065826225595,0.578891767681441,0.535407432905691,0.356765949475339,0.314824897329292,NA,0,0,NA,0,0,0,1969,1971,1,"D","D",0,1,53.4,59.9,0.552,-0.068,-0.092,0.024,0.62,0.644,-0.321000009775162,0.193000003695488,0.51400001347065,-0.320500001311302,0.254999995231628,0.575499996542931,0.508999988436699,0.559000015258789,0.54475000500679,0.534000001847744,NA,NA,0,3.1,3.7,0,1,0,0,0,1,0,0,0,0,0,0,0
"254","1969-0795",1969,91,3633,3636,1969-12-13,"Richard Nixon","Nixon","R",1557,411,0.827250608272506,0.764625929567936,0.749391727493917,0.703130976417059,631,0.47068145800317,0.429263936169741,0.145800316957211,0.09824702743494,515,0.598058252427184,0.584288795133239,0.394174757281553,0.374092984546735,0.749391727493917,0.703130976417059,0.145800316957211,0.09824702743494,0.827250608272506,0.764625929567936,0.429263936169741,0.603591410536707,0.604883948982119,0.397986672102765,0.335361993398195,NA,0,0,NA,0,0,0,1969,1971,1,"D","D",0,1,53.4,59.9,0.552,-0.068,-0.092,0.024,0.62,0.644,-0.321000009775162,0.193000003695488,0.51400001347065,-0.320500001311302,0.254999995231628,0.575499996542931,0.508999988436699,0.559000015258789,0.54475000500679,0.534000001847744,NA,NA,0,3.1,3.5,0,1,0,0,0,1,0,0,0,0,0,0,0
"255","1970-0794",1970,91,3654,3657,1970-01-03,"Richard Nixon","Nixon","R",1557,432,0.793981481481482,0.741244423030703,0.703703703703704,0.653154506244593,658,0.472644376899696,0.450682878494263,0.151975683890578,0.143174686058676,467,0.623126338329764,0.615134185590887,0.423982869379015,0.432283312975722,0.703703703703704,0.653154506244593,0.151975683890578,0.143174686058676,0.793981481481482,0.741244423030703,0.450682878494263,0.551728019813126,0.509979820185917,0.343298602987219,0.29056154453644,NA,0,0,NA,0,0,0,1969,1971,1,"D","D",0,1,60.9,60.6,0.552,-0.068,-0.092,0.024,0.62,0.644,-0.321000009775162,0.193000003695488,0.51400001347065,-0.320500001311302,0.254999995231628,0.575499996542931,0.508999988436699,0.559000015258789,0.54475000500679,0.534000001847744,NA,NA,0,4.3,3.5,0,1,0,0,0,1,0,0,0,0,0,0,0
"256","1970-0797",1970,91,3667,3672,1970-01-17,"Richard Nixon","Nixon","R",1573,458,0.853711790393013,0.783565561128496,0.814410480349345,0.741237270845076,632,0.460443037974684,0.432298069230363,0.125,0.116991556520703,483,0.592132505175983,0.546055121883349,0.364389233954451,0.32576621775795,0.814410480349345,0.741237270845076,0.125,0.116991556520703,0.853711790393013,0.783565561128496,0.432298069230363,0.689410480349345,0.624245714324372,0.42141372116265,0.351267491898132,NA,0,0,NA,0,0,0,1969,1971,1,"D","D",0,1,60.9,60.6,0.552,-0.068,-0.092,0.024,0.62,0.644,-0.321000009775162,0.193000003695488,0.51400001347065,-0.320500001311302,0.254999995231628,0.575499996542931,0.508999988436699,0.559000015258789,0.54475000500679,0.534000001847744,NA,NA,0,4.3,3.5,0,1,0,0,0,1,0,0,0,0,0,0,0
"257","1970-0798",1970,91,3682,3685,1970-01-31,"Richard Nixon","Nixon","R",1541,440,0.895454545454546,0.825109960816123,0.845454545454545,0.764455489678816,616,0.448051948051948,0.436234127391468,0.073051948051948,0.0627460046248002,485,0.643298969072165,0.618576419476381,0.445360824742268,0.428829051538841,0.845454545454545,0.764455489678816,0.073051948051948,0.0627460046248002,0.895454545454546,0.825109960816123,0.436234127391468,0.772402597402597,0.701709485054016,0.459220418063077,0.388875833424655,NA,0,0,NA,0,0,0,1969,1971,1,"D","D",0,1,60.9,60.6,0.552,-0.068,-0.092,0.024,0.62,0.644,-0.321000009775162,0.193000003695488,0.51400001347065,-0.320500001311302,0.254999995231628,0.575499996542931,0.508999988436699,0.559000015258789,0.54475000500679,0.534000001847744,NA,NA,0,4.3,3.5,0,1,0,0,0,1,0,0,0,0,0,0,0
"258","1970-0800",1970,91,3710,3713,1970-02-28,"Richard Nixon","Nixon","R",1530,420,0.838095238095238,0.784473803497496,0.752380952380952,0.702805709696951,622,0.389067524115756,0.389903105244376,-0.0321543408360129,-0.0458252641740719,488,0.575819672131147,0.579134457301898,0.344262295081967,0.370250062864335,0.752380952380952,0.702805709696951,-0.0321543408360129,-0.0458252641740719,0.838095238095238,0.784473803497496,0.389903105244376,0.784535293216965,0.748630973871023,0.448192132850862,0.39457069825312,NA,0,0,NA,0,0,0,1969,1971,1,"D","D",0,1,60.9,60.6,0.552,-0.068,-0.092,0.024,0.62,0.644,-0.321000009775162,0.193000003695488,0.51400001347065,-0.320500001311302,0.254999995231628,0.575499996542931,0.508999988436699,0.559000015258789,0.54475000500679,0.534000001847744,NA,NA,0,4.3,3.9,0,1,0,0,0,1,0,0,0,0,0,0,0
"259","1970-0801",1970,91,3729,3736,1970-03-21,"Richard Nixon","Nixon","R",1528,453,0.799116997792494,0.746282142387584,0.69757174392936,0.638462342963313,622,0.37620578778135,0.373377294641982,-0.0836012861736334,-0.0946915609181119,453,0.538631346578366,0.540156054904656,0.282560706401766,0.278005953590338,0.69757174392936,0.638462342963313,-0.0836012861736334,-0.0946915609181119,0.799116997792494,0.746282142387584,0.373377294641982,0.781173030102993,0.733153903881425,0.425739703150512,0.372904847745602,NA,0,0,NA,0,0,0,1969,1971,1,"D","D",0,1,60.9,60.6,0.552,-0.068,-0.092,0.024,0.62,0.644,-0.321000009775162,0.193000003695488,0.51400001347065,-0.320500001311302,0.254999995231628,0.575499996542931,0.508999988436699,0.559000015258789,0.54475000500679,0.534000001847744,NA,NA,0,4.3,4.2,0,1,0,0,0,1,0,0,0,0,0,0,0
"260","1970-0802",1970,91,3724,3726,1970-03-14,"Richard Nixon","Nixon","R",1552,372,0.82258064516129,0.804858272114108,0.71505376344086,0.694692486075945,649,0.403697996918336,0.387047064690083,-0.0462249614791988,-0.089890009265835,531,0.548022598870056,0.552959753968621,0.214689265536723,0.218823153869356,0.71505376344086,0.694692486075945,-0.0462249614791988,-0.089890009265835,0.82258064516129,0.804858272114108,0.387047064690083,0.761278724920059,0.78458249534178,0.435533580471207,0.417811207424025,NA,0,0,NA,0,0,0,1969,1971,1,"D","D",0,1,60.9,60.6,0.552,-0.068,-0.092,0.024,0.62,0.644,-0.321000009775162,0.193000003695488,0.51400001347065,-0.320500001311302,0.254999995231628,0.575499996542931,0.508999988436699,0.559000015258789,0.54475000500679,0.534000001847744,NA,NA,0,4.3,4.2,0,1,0,0,0,1,0,0,0,0,0,0,0
"261","1970-0804",1970,91,3759,3761,1970-04-18,"Richard Nixon","Nixon","R",1534,427,0.812646370023419,0.788845518992154,0.707259953161593,0.684340343681934,655,0.430534351145038,0.413894708101986,0,-0.0168488101194833,452,0.544247787610619,0.565811147732017,0.223451327433628,0.247343335003979,0.707259953161593,0.684340343681934,0,-0.0168488101194833,0.812646370023419,0.788845518992154,0.413894708101986,0.707259953161593,0.701189153801417,0.398751661921433,0.374950810890168,NA,0,0,NA,1,0,0,1969,1971,1,"D","D",0,1,60.9,60.6,0.552,-0.068,-0.092,0.024,0.62,0.644,-0.321000009775162,0.193000003695488,0.51400001347065,-0.320500001311302,0.254999995231628,0.575499996542931,0.508999988436699,0.559000015258789,0.54475000500679,0.534000001847744,NA,NA,0,5,4.4,0,1,0,0,0,1,0,0,0,0,0,0,0
"262","1970-0806",1970,91,3771,3775,1970-05-01,"Richard Nixon","Nixon","R",1506,419,0.789976133651551,0.805416848679431,0.646778042959427,0.663418109775443,626,0.420127795527157,0.428838005890481,-0.0223642172523962,-0.0235708841500572,461,0.559652928416486,0.549286853400849,0.245119305856833,0.255026039358334,0.646778042959427,0.663418109775443,-0.0223642172523962,-0.0235708841500572,0.789976133651551,0.805416848679431,0.428838005890481,0.669142260211823,0.6869889939255,0.361138127761071,0.37657884278895,NA,0,0,NA,0,1,1,1969,1971,1,"D","D",0,1,60.9,60.6,0.552,-0.068,-0.092,0.024,0.62,0.644,-0.321000009775162,0.193000003695488,0.51400001347065,-0.320500001311302,0.254999995231628,0.575499996542931,0.508999988436699,0.559000015258789,0.54475000500679,0.534000001847744,NA,NA,0,5,4.6,0,1,0,0,0,1,0,0,0,0,0,0,0
"263","1970-0807",1970,91,3793,3798,1970-05-23,"Richard Nixon","Nixon","R",1509,429,0.832167832167832,0.831182137791649,0.722610722610723,0.725334546504876,683,0.442166910688141,0.425498018414873,0.0219619326500732,0.00209949707740571,397,0.614609571788413,0.626076645154497,0.350125944584383,0.369626019553514,0.722610722610723,0.725334546504876,0.0219619326500732,0.00209949707740571,0.832167832167832,0.831182137791649,0.425498018414873,0.700648789960649,0.723235049427471,0.406669813752959,0.405684119376776,NA,0,0,NA,0,0,0,1969,1971,1,"D","D",0,1,60.9,60.6,0.552,-0.068,-0.092,0.024,0.62,0.644,-0.321000009775162,0.193000003695488,0.51400001347065,-0.320500001311302,0.254999995231628,0.575499996542931,0.508999988436699,0.559000015258789,0.54475000500679,0.534000001847744,NA,NA,0,5,4.6,0,1,0,0,0,1,0,0,0,0,0,0,0
"264","1970-0809",1970,91,3821,3826,1970-06-20,"Richard Nixon","Nixon","R",1513,455,0.810989010989011,0.772907311575753,0.698901098901099,0.661299913008134,624,0.411858974358974,0.400817458446209,-0.0256410256410256,-0.0365070929894081,434,0.506912442396313,0.508491652352469,0.165898617511521,0.159655443534324,0.698901098901099,0.661299913008134,-0.0256410256410256,-0.0365070929894081,0.810989010989011,0.772907311575753,0.400817458446209,0.724542124542125,0.697807005997542,0.410171552542802,0.372089853129544,NA,0,0,NA,0,0,0,1969,1971,1,"D","D",0,1,60.9,60.6,0.552,-0.068,-0.092,0.024,0.62,0.644,-0.321000009775162,0.193000003695488,0.51400001347065,-0.320500001311302,0.254999995231628,0.575499996542931,0.508999988436699,0.559000015258789,0.54475000500679,0.534000001847744,NA,NA,0,5,4.8,0,1,0,0,0,1,0,0,0,0,0,0,0
"265","1970-0810",1970,91,3873,3878,1970-08-11,"Richard Nixon","Nixon","R",1523,419,0.847255369928401,0.857750096867363,0.758949880668258,0.754682661809899,611,0.477905073649754,0.485333474197481,0.0867430441898527,0.0777475953882533,493,0.582150101419878,0.547967064936795,0.292089249492901,0.263763898405535,0.758949880668258,0.754682661809899,0.0867430441898527,0.0777475953882533,0.847255369928401,0.857750096867363,0.485333474197481,0.672206836478405,0.676935066421645,0.36192189573092,0.372416622669882,NA,0,0,NA,0,0,0,1969,1971,1,"D","D",0,1,60.9,60.6,0.552,-0.068,-0.092,0.024,0.62,0.644,-0.321000009775162,0.193000003695488,0.51400001347065,-0.320500001311302,0.254999995231628,0.575499996542931,0.508999988436699,0.559000015258789,0.54475000500679,0.534000001847744,NA,NA,0,6.5,5,0,1,0,0,0,1,0,0,0,0,0,0,0
"266","1970-0811",1970,91,3864,3866,1970-08-01,"Richard Nixon","Nixon","R",1500,406,0.830049261083744,0.809867137464984,0.726600985221675,0.703674184277727,696,0.40948275862069,0.405711539389416,-0.0301724137931034,-0.0490121336589599,398,0.552763819095477,0.535685365224004,0.256281407035176,0.251176916549553,0.726600985221675,0.703674184277727,-0.0301724137931034,-0.0490121336589599,0.830049261083744,0.809867137464984,0.405711539389416,0.756773399014778,0.752686317936687,0.424337721694328,0.404155598075568,NA,0,0,NA,0,0,0,1969,1971,1,"D","D",0,1,60.9,60.6,0.552,-0.068,-0.092,0.024,0.62,0.644,-0.321000009775162,0.193000003695488,0.51400001347065,-0.320500001311302,0.254999995231628,0.575499996542931,0.508999988436699,0.559000015258789,0.54475000500679,0.534000001847744,NA,NA,0,6.5,5,0,1,0,0,0,1,0,0,0,0,0,0,0
"267","1970-0812",1970,91,3889,3896,1970-08-28,"Richard Nixon","Nixon","R",1511,428,0.813084112149533,0.782298766563986,0.691588785046729,0.659716338754814,628,0.404458598726115,0.4116413039007,-0.0127388535031847,-0.015189716011096,455,0.52967032967033,0.514694346438397,0.210989010989011,0.19916889169714,0.691588785046729,0.659716338754814,-0.0127388535031847,-0.015189716011096,0.813084112149533,0.782298766563986,0.4116413039007,0.704327638549914,0.67490605476591,0.401442808248832,0.370657462663286,NA,0,0,NA,0,0,0,1969,1971,1,"D","D",0,1,60.9,60.6,0.552,-0.068,-0.092,0.024,0.62,0.644,-0.321000009775162,0.193000003695488,0.51400001347065,-0.320500001311302,0.254999995231628,0.575499996542931,0.508999988436699,0.559000015258789,0.54475000500679,0.534000001847744,NA,NA,0,6.5,5,0,1,0,0,0,1,0,0,0,0,0,0,0
"268","1970-0813",1970,91,3906,3909,1970-09-12,"Richard Nixon","Nixon","R",1513,410,0.858536585365854,0.855996447365458,0.778048780487805,0.773082739332827,653,0.44104134762634,0.439203189762957,0.0168453292496172,0.0102651833940246,450,0.517777777777778,0.50539732641644,0.202222222222222,0.205350914067692,0.778048780487805,0.773082739332827,0.0168453292496172,0.0102651833940246,0.858536585365854,0.855996447365458,0.439203189762957,0.761203451238188,0.762817555938803,0.419333395602897,0.416793257602502,NA,0,0,NA,1,0,0,1969,1971,1,"D","D",0,1,60.9,60.6,0.552,-0.068,-0.092,0.024,0.62,0.644,-0.321000009775162,0.193000003695488,0.51400001347065,-0.320500001311302,0.254999995231628,0.575499996542931,0.508999988436699,0.559000015258789,0.54475000500679,0.534000001847744,NA,NA,0,6.5,5.1,0,1,0,0,0,1,0,0,0,0,0,0,0
"269","1970-0814",1970,91,3920,3923,1970-09-26,"Richard Nixon","Nixon","R",1497,434,0.820276497695853,0.774222242667378,0.751152073732719,0.709244842490842,665,0.33984962406015,0.352906695165132,-0.142857142857143,-0.144468929534568,398,0.49748743718593,0.494782344330495,0.218592964824121,0.223372612017483,0.751152073732719,0.709244842490842,-0.142857142857143,-0.144468929534568,0.820276497695853,0.774222242667378,0.352906695165132,0.894009216589862,0.85371377202541,0.46736980253072,0.421315547502246,NA,0,0,NA,0,1,1,1969,1971,1,"D","D",0,1,60.9,60.6,0.552,-0.068,-0.092,0.024,0.62,0.644,-0.321000009775162,0.193000003695488,0.51400001347065,-0.320500001311302,0.254999995231628,0.575499996542931,0.508999988436699,0.559000015258789,0.54475000500679,0.534000001847744,NA,NA,0,6.5,5.1,0,1,0,0,0,1,0,0,0,0,0,0,0
"270","1970-0815",1970,91,3934,3939,1970-10-11,"Richard Nixon","Nixon","R",1507,443,0.821670428893905,0.792453817535469,0.724604966139955,0.692719548066098,652,0.432515337423313,0.449306343687824,0.0306748466257669,0.0515597445284662,412,0.563106796116505,0.55484291795388,0.293689320388349,0.284415277462561,0.724604966139955,0.692719548066098,0.0306748466257669,0.0515597445284662,0.821670428893905,0.792453817535469,0.449306343687824,0.693930119514188,0.641159803537632,0.372364085206081,0.343147473847645,NA,0,0,NA,0,0,0,1969,1971,1,"D","D",0,1,60.9,60.6,0.552,-0.068,-0.092,0.024,0.62,0.644,-0.321000009775162,0.193000003695488,0.51400001347065,-0.320500001311302,0.254999995231628,0.575499996542931,0.508999988436699,0.559000015258789,0.54475000500679,0.534000001847744,NA,NA,0,-1,5.4,0,1,0,0,0,1,0,0,0,0,0,0,0
"271","1970-0817",1970,91,3969,3973,1970-11-15,"Richard Nixon","Nixon","R",1609,437,0.848970251716247,0.828030506042376,0.768878718535469,0.748787641798059,692,0.395953757225434,0.395985296179104,-0.065028901734104,-0.0427896184039254,480,0.56875,0.585516716291507,0.289583333333333,0.301122882962227,0.768878718535469,0.748787641798059,-0.065028901734104,-0.0427896184039254,0.848970251716247,0.828030506042376,0.395985296179104,0.833907620269573,0.791577260201984,0.452984955537143,0.432045209863271,NA,0,0,NA,0,0,0,1969,1971,1,"D","D",0,1,60.9,60.6,0.552,-0.068,-0.092,0.024,0.62,0.644,-0.321000009775162,0.193000003695488,0.51400001347065,-0.320500001311302,0.254999995231628,0.575499996542931,0.508999988436699,0.559000015258789,0.54475000500679,0.534000001847744,NA,NA,0,-1,5.5,0,1,0,0,0,1,0,0,0,0,0,0,0
"272","1970-0820",1970,91,3989,3994,1970-12-05,"Richard Nixon","Nixon","R",1546,438,0.778538812785388,0.719814513508043,0.664383561643836,0.607958445810292,617,0.329011345218801,0.324972797927826,-0.175040518638574,-0.150722677066222,491,0.478615071283096,0.478583996261939,0.15071283095723,0.167227226944902,0.664383561643836,0.607958445810292,-0.175040518638574,-0.150722677066222,0.778538812785388,0.719814513508043,0.324972797927826,0.839424080282409,0.758681122876514,0.453566014857563,0.394841715580218,NA,0,0,NA,0,0,0,1969,1971,1,"D","D",0,1,60.9,60.6,0.552,-0.068,-0.092,0.024,0.62,0.644,-0.321000009775162,0.193000003695488,0.51400001347065,-0.320500001311302,0.254999995231628,0.575499996542931,0.508999988436699,0.559000015258789,0.54475000500679,0.534000001847744,NA,NA,0,-1,5.9,0,1,0,0,0,1,0,0,0,0,0,0,0
"273","1971-0821",1971,92,4025,4028,1971-01-09,"Richard Nixon","Nixon","R",1502,441,0.80952380952381,0.771483812743033,0.675736961451247,0.632553576341832,619,0.408723747980614,0.426661101604702,-0.0436187399030695,-0.0254946879693495,442,0.53393665158371,0.533461247094616,0.17420814479638,0.179570616640117,0.675736961451247,0.632553576341832,-0.0436187399030695,-0.0254946879693495,0.80952380952381,0.771483812743033,0.426661101604702,0.719355701354317,0.658048264311182,0.382862707919108,0.344822711138331,NA,0,0,NA,0,0,0,1971,1973,1,"D","D",0,1,58.2,56,0.552,-0.0885,-0.089,5e-04,0.6405,0.641,-0.320000007748604,0.193000003695488,0.513000011444092,-0.307000011205673,0.251999996602535,0.559000007808208,0.51400001347065,0.575499996542931,0.53600000962615,0.54475000500679,NA,NA,0,8.2,6.1,0,1,0,0,0,1,0,0,0,0,0,0,0
"274","1971-0824",1971,92,4067,4070,1971-02-20,"Richard Nixon","Nixon","R",1571,409,0.770171149144254,0.724392420650986,0.63080684596577,0.580711279492506,705,0.357446808510638,0.37023708955616,-0.14468085106383,-0.144482766736484,457,0.5054704595186,0.485426893054265,0.168490153172867,0.147878391346212,0.63080684596577,0.580711279492506,-0.14468085106383,-0.144482766736484,0.770171149144254,0.724392420650986,0.37023708955616,0.7754876970296,0.72519404622899,0.399934059588095,0.354155331094826,NA,0,0,NA,0,0,0,1971,1973,1,"D","D",0,1,58.2,56,0.552,-0.0885,-0.089,5e-04,0.6405,0.641,-0.320000007748604,0.193000003695488,0.513000011444092,-0.307000011205673,0.251999996602535,0.559000007808208,0.51400001347065,0.575499996542931,0.53600000962615,0.54475000500679,NA,NA,0,8.2,5.9,0,1,0,0,0,1,0,0,0,0,0,0,0
"275","1971-0825",1971,92,4087,4090,1971-03-12,"Richard Nixon","Nixon","R",1561,398,0.804020100502513,0.807243426466108,0.683417085427136,0.689495136914541,661,0.338880484114977,0.341335426525702,-0.172465960665658,-0.181996833132904,502,0.472111553784861,0.457146959950724,0.0896414342629482,0.090466977353115,0.683417085427136,0.689495136914541,-0.172465960665658,-0.181996833132904,0.804020100502513,0.807243426466108,0.341335426525702,0.855883046092794,0.871491970047445,0.462684673976811,0.465907999940406,NA,0,0,NA,0,0,0,1971,1973,1,"D","D",0,1,58.2,56,0.552,-0.0885,-0.089,5e-04,0.6405,0.641,-0.320000007748604,0.193000003695488,0.513000011444092,-0.307000011205673,0.251999996602535,0.559000007808208,0.51400001347065,0.575499996542931,0.53600000962615,0.54475000500679,NA,NA,0,8.2,5.9,0,1,0,0,0,1,0,0,0,0,0,0,0
